datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1999-12-01,79.5182,9933.9172,11.700000000000001,10013.4354,0.00039987280398268155,1.001343540000003,0.0
1999-12-02,85.01549999999999,9933.9172,11.700000000000001,10018.9327,0.0005489924067416663,1.001893270000003,0.0
1999-12-03,88.7286,9933.9172,11.700000000000001,10022.6458,0.0003706083383512304,1.002264580000003,0.0
1999-12-06,89.5001,9933.9172,11.700000000000001,10023.4173,7.697568240905284e-05,1.0023417300000028,0.0
1999-12-07,90.8986,9933.9172,11.700000000000001,10024.8158,0.0001395232741632224,1.0024815800000029,0.0
1999-12-08,84.919,9933.9172,11.700000000000001,10018.8362,-0.0005964797876885086,1.0018836200000028,0.0005979600000001195
1999-12-09,81.2059,9933.9172,11.700000000000001,10015.1231,-0.00037061190799780874,1.0015123100000027,0.0009692700000001331
1999-12-10,79.4699,9933.9172,11.700000000000001,10013.3871,-0.00017333785942186264,1.0013387100000026,0.00114287000000024
1999-12-13,76.3837,9933.9172,11.700000000000001,10010.3009,-0.000308207399671967,1.0010300900000026,0.0014514900000002218
1999-12-14,73.2011,9933.9172,11.700000000000001,10007.1183,-0.00031793250091016745,1.0007118300000026,0.0017697500000002364
1999-12-15,74.8406,9933.9172,11.700000000000001,10008.7578,0.00016383337848613344,1.0008757800000025,0.0016058000000003236
1999-12-16,75.8533,9933.9172,11.700000000000001,10009.7705,0.00010118138736459059,1.0009770500000026,0.0015045300000002815
1999-12-17,77.1553,9933.9172,11.700000000000001,10011.0725,0.00013007291226108109,1.0011072500000027,0.0013743300000002012
1999-12-20,75.6122,9933.9172,11.700000000000001,10009.5294,-0.00015413932922780926,1.0009529400000026,0.001528640000000303
1999-12-21,79.08420000000001,9933.9172,11.700000000000001,10013.0014,0.0003468694542223538,1.0013001400000026,0.0011814400000003111
1999-12-22,77.10709999999999,9933.9172,11.700000000000001,10011.0243,-0.00019745328308851118,1.0011024300000027,0.0013791500000002177
1999-12-23,79.8557,9933.9172,11.700000000000001,10013.7729,0.00027455731977399367,1.0013772900000026,0.0011042900000002298
1999-12-27,76.6248,9933.9172,11.700000000000001,10010.542,-0.00032264562340933445,1.0010542000000027,0.0014273800000002002
1999-12-28,75.7568,9933.9172,11.700000000000001,10009.673999999999,-8.670859180259782e-05,1.0009674000000026,0.0015141800000002537
1999-12-29,77.6857,9933.9172,11.700000000000001,10011.6029,0.00019270357855827314,1.0011602900000027,0.0013212900000001415
1999-12-30,77.3964,9933.9172,11.700000000000001,10011.3136,-2.8896471712891447e-05,1.0011313600000027,0.0013502200000001796
1999-12-31,79.3253,9933.9172,11.700000000000001,10013.2425,0.00019267201858519378,1.0013242500000028,0.0011573300000000675
2000-01-03,86.3657,9933.9172,11.700000000000001,10020.2829,0.0007031089080284936,1.0020282900000028,0.0004532900000000506
2000-01-04,79.08420000000001,9933.9172,11.700000000000001,10013.0014,-0.0007266760901531999,1.0013001400000028,0.001181440000000089
2000-01-05,80.2415,9933.9172,11.700000000000001,10014.1587,0.00011557973016973477,1.0014158700000029,0.0010657099999999975
2000-01-06,73.2975,9933.9172,11.700000000000001,10007.2147,-0.0006934182099590513,1.0007214700000029,0.0017601099999999814
2000-01-07,76.76950000000001,9933.9172,11.700000000000001,10010.6867,0.000346949686209852,1.0010686700000029,0.0014129099999999895
2000-01-10,75.4193,9933.9172,11.700000000000001,10009.3365,-0.00013487586221239134,1.0009336500000028,0.0015479300000000862
2000-01-11,71.5615,9933.9172,11.700000000000001,10005.4787,-0.0003854201524746692,1.0005478700000028,0.0019337100000000884
2000-01-12,67.26979999999999,9933.9172,11.700000000000001,10001.187,-0.0004289349993819025,1.0001187000000027,0.002362880000000178
2000-01-13,74.6477,9933.9172,11.700000000000001,10008.5649,0.0007377024347210437,1.0008564900000028,0.0016250900000001067
2000-01-14,77.49279999999999,9933.9172,11.700000000000001,10011.41,0.00028426652856095025,1.0011410000000027,0.0013405800000001467
2000-01-18,80.1933,9933.9172,11.700000000000001,10014.1105,0.00026974222412246007,1.0014110500000029,0.001070530000000014
2000-01-19,82.21860000000001,9933.9172,11.700000000000001,10016.1358,0.00020224462272500077,1.0016135800000028,0.0008680000000000909
2000-01-20,87.5712,9933.9172,11.700000000000001,10021.4884,0.0005343977065486172,1.0021488400000027,0.00033274000000016457
2000-01-21,85.8835,9933.9172,11.700000000000001,10019.8007,-0.00016840811789997634,1.0019800700000026,0.0005015100000003159
2000-01-24,81.9775,9933.9172,11.700000000000001,10015.8947,-0.0003898281130481074,1.0015894700000025,0.0008921100000003346
2000-01-25,86.6068,9933.9172,11.700000000000001,10020.524,0.00046219535434999237,1.0020524000000024,0.00042918000000047307
2000-01-26,85.01549999999999,9933.9172,11.700000000000001,10018.9327,-0.00015880407052570877,1.0018932700000023,0.0005883100000005914
2000-01-27,84.8708,9933.9172,11.700000000000001,10018.788,-1.4442656152247046e-05,1.0018788000000025,0.000602780000000358
2000-01-28,78.4091,9933.9172,11.700000000000001,10012.3263,-0.0006449582524352682,1.0012326300000025,0.0012489500000003595
2000-01-31,80.0486,9933.9172,11.700000000000001,10013.9658,0.00016374815910658036,1.0013965800000024,0.0010850000000004467
2000-02-01,77.3482,9933.9172,11.700000000000001,10011.2654,-0.0002696633934978765,1.0011265400000025,0.0013550400000004181
2000-02-02,76.23910000000001,9933.9172,11.700000000000001,10010.1563,-0.00011078519604523773,1.0010156300000024,0.0014659500000004932
2000-02-03,79.7111,9933.9172,11.700000000000001,10013.6283,0.00034684773103887956,1.0013628300000024,0.0011187500000005013
2000-02-04,83.32770000000001,9933.9172,11.700000000000001,10017.2449,0.0003611677897010779,1.0017244900000022,0.0007570900000006819
2000-02-07,88.0053,9933.9172,11.700000000000001,10021.9225,0.0004669547412183839,1.0021922500000022,0.0002893300000006427
2000-02-08,88.6321,9933.9172,11.700000000000001,10022.5493,6.254289034868243e-05,1.0022549300000023,0.00022665000000055002
2000-02-09,86.8961,9933.9172,11.700000000000001,10020.8133,-0.00017320942487164537,1.0020813300000022,0.000400250000000657
2000-02-10,87.5712,9933.9172,11.700000000000001,10021.4884,6.736978125321258e-05,1.0021488400000023,0.00033274000000060866
2000-02-11,83.90639999999999,9933.9172,11.700000000000001,10017.8236,-0.0003656941817146153,1.0017823600000022,0.0006992200000006665
2000-02-14,89.35549999999999,9933.9172,11.700000000000001,10023.2727,0.0005439405022065191,1.0023272700000023,0.00015431000000054595
2000-02-15,91.81479999999999,9933.9172,11.700000000000001,10025.732,0.00024535898339883566,1.0025732000000025,0.0
2000-02-16,88.05350000000001,9933.9172,11.700000000000001,10021.9707,-0.0003751646263834285,1.0021970700000025,0.00037613000000003005
2000-02-17,88.6321,9933.9172,11.700000000000001,10022.5493,5.773315621460107e-05,1.0022549300000025,0.00031826999999995387
2000-02-18,85.8352,9933.9172,11.700000000000001,10019.7524,-0.00027906073757111294,1.0019752400000024,0.0005979600000001195
2000-02-22,87.8124,9933.9172,11.700000000000001,10021.7296,0.0001973302254456577,1.0021729600000024,0.00040024000000005167
2000-02-23,89.69299999999998,9933.9172,11.700000000000001,10023.6102,0.00018765223919015028,1.0023610200000022,0.00021218000000033932
2000-02-24,88.88530000000002,9933.9172,11.700000000000001,10022.8025,-8.057974959951864e-05,1.0022802500000023,0.00029295000000018057
2000-02-25,85.1601,9933.9172,11.700000000000001,10019.077299999999,-0.0003716724937961047,1.0019077300000023,0.0006654700000001679
2000-02-28,87.3784,9933.9172,11.700000000000001,10021.2956,0.00022140761405253784,1.0021295600000024,0.0004436400000000784
2000-02-29,88.4392,9933.9172,11.700000000000001,10022.3564,0.00010585457632861228,1.0022356400000025,0.000337559999999959
2000-03-01,100.54299999999998,9933.9172,11.700000000000001,10034.4602,0.0012076800621456663,1.0034460200000024,0.0
2000-03-02,94.1294,9933.9172,11.700000000000001,10028.0466,-0.000639157450641914,1.0028046600000025,0.0006413599999999242
2000-03-03,98.7588,9933.9172,11.700000000000001,10032.676,0.00046164524205538626,1.0032676000000025,0.00017841999999990144
2000-03-06,96.9746,9933.9172,11.700000000000001,10030.8918,-0.0001778388936312103,1.0030891800000024,0.0003568400000000249
2000-03-07,94.8046,9933.9172,11.700000000000001,10028.7218,-0.00021633171240065252,1.0028721800000024,0.0005738399999999366
2000-03-08,94.1294,9933.9172,11.700000000000001,10028.0466,-6.732662581188098e-05,1.0028046600000025,0.0006413599999999242
2000-03-09,94.3223,9933.9172,11.700000000000001,10028.2395,1.923604942155599e-05,1.0028239500000025,0.0006220699999999191
2000-03-10,97.0228,9933.9172,11.700000000000001,10030.94,0.0002692895398042072,1.0030940000000026,0.0003520199999997864
2000-03-13,93.599,9933.9172,11.700000000000001,10027.5162,-0.00034132394371821917,1.0027516200000026,0.0006943999999997619
2000-03-14,88.1499,9933.9172,11.700000000000001,10022.0671,-0.0005434147291629721,1.0022067100000025,0.0012393099999998825
2000-03-15,89.69299999999998,9933.9172,11.700000000000001,10023.6102,0.00015397023234853258,1.0023610200000024,0.0010850000000000026
2000-03-16,93.79190000000001,9933.9172,11.700000000000001,10027.7091,0.0004089245210274761,1.0027709100000024,0.0006751099999999788
2000-03-17,96.4441,9933.9172,11.700000000000001,10030.3613,0.00026448712996685053,1.0030361300000026,0.0004098899999998018
2000-03-20,94.901,9933.9172,11.700000000000001,10028.8182,-0.00015384291291686836,1.0028818200000025,0.0005641999999999037
2000-03-21,104.11139999999999,9933.9172,11.700000000000001,10038.0286,0.0009183933556597967,1.0038028600000024,0.0
2000-03-22,111.24829999999999,9933.9172,11.700000000000001,10045.1655,0.0007109862189473848,1.0045165500000024,0.0
2000-03-23,109.03009999999999,9933.9172,11.700000000000001,10042.9473,-0.0002208226434894378,1.0042947300000025,0.00022181999999992819
2000-03-24,107.0047,9933.9172,11.700000000000001,10040.9219,-0.00020167386520097974,1.0040921900000024,0.0004243600000000125
2000-03-27,107.67979999999999,9933.9172,11.700000000000001,10041.597,6.723486216930752e-05,1.0041597000000022,0.0003568500000001862
2000-03-28,107.3423,9933.9172,11.700000000000001,10041.2595,-3.3610191685573554e-05,1.0041259500000024,0.0003906000000000187
2000-03-29,104.883,9933.9172,11.700000000000001,10038.8002,-0.0002449194744942318,1.0038800200000024,0.0006365299999999685
2000-03-30,97.0228,9933.9172,11.700000000000001,10030.94,-0.0007829820141255217,1.0030940000000024,0.0014225500000000224
2000-03-31,104.7865,9933.9172,11.700000000000001,10038.7037,0.0007739753203588329,1.0038703700000025,0.0006461799999999407
2000-04-03,102.85759999999999,9933.9172,11.700000000000001,10036.7748,-0.0001921463226373099,1.0036774800000023,0.0008390700000000528
2000-04-04,98.2283,9933.9172,11.700000000000001,10032.1455,-0.00046123382184470874,1.0032145500000025,0.0013019999999999143
2000-04-05,100.59120000000001,9933.9172,11.700000000000001,10034.5084,0.00023553286781985427,1.0034508400000026,0.0010657099999997754
2000-04-06,96.58879999999999,9933.9172,11.700000000000001,10030.506,-0.00039886358558449686,1.0030506000000023,0.0014659500000000492
2000-04-07,101.6521,9933.9172,11.700000000000001,10035.5693,0.0005047900873593747,1.0035569300000022,0.0009596200000001609
2000-04-10,96.4441,9933.9172,11.700000000000001,10030.3613,-0.0005189541165341316,1.0030361300000024,0.0014804200000000378
2000-04-11,92.1523,9933.9172,11.700000000000001,10026.0695,-0.0004278808979693016,1.0026069500000023,0.0019096000000000668
2000-04-12,84.29209999999999,9933.9172,11.700000000000001,10018.2093,-0.0007839762132109129,1.0018209300000023,0.0026956200000001207
2000-04-13,87.8124,9933.9172,11.700000000000001,10021.7296,0.00035139014314666817,1.0021729600000022,0.002343590000000173
2000-04-14,86.3175,9933.9172,11.700000000000001,10020.234699999999,-0.0001491658685344177,1.0020234700000021,0.0024930800000002584
2000-04-17,95.57610000000001,9933.9172,11.700000000000001,10029.4933,0.0009239903332805,1.0029493300000023,0.0015672200000000913
2000-04-18,97.8908,9933.9172,11.700000000000001,10031.807999999999,0.0002307893261166427,1.0031808000000022,0.001335750000000191
2000-04-19,93.4543,9933.9172,11.700000000000001,10027.3715,-0.0004422433124716685,1.0027371500000022,0.0017794000000002086
2000-04-20,91.7183,9933.9172,11.700000000000001,10025.6355,-0.00017312612781916759,1.0025635500000023,0.0019530000000000936
2000-04-24,92.9721,9933.9172,11.700000000000001,10026.8893,0.00012505940396501103,1.0026889300000024,0.0018276200000000298
2000-04-25,98.9999,9933.9172,11.700000000000001,10032.9171,0.0006011635133940096,1.0032917100000025,0.0012248399999998938
2000-04-26,93.599,9933.9172,11.700000000000001,10027.5162,-0.0005383180132128018,1.0027516200000024,0.0017649299999999979
2000-04-27,97.7943,9933.9172,11.700000000000001,10031.7115,0.00041837878057982003,1.0031711500000025,0.001345399999999941
2000-04-28,95.7207,9933.9172,11.700000000000001,10029.6379,-0.00020670450899629156,1.0029637900000024,0.0015527600000000419
2000-05-01,95.9137,9933.9172,11.700000000000001,10029.830899999999,1.924296788424762e-05,1.0029830900000023,0.0015334600000000975
2000-05-02,90.94680000000001,9933.9172,11.700000000000001,10024.864,-0.0004952127358397451,1.0024864000000024,0.002030149999999953
2000-05-03,88.7768,9933.9172,11.700000000000001,10022.694,-0.00021646178940681882,1.0022694000000025,0.0022471499999998645
2000-05-04,85.40129999999999,9933.9172,11.700000000000001,10019.3185,-0.0003367856985357909,1.0019318500000025,0.0025846999999998843
2000-05-05,87.28190000000001,9933.9172,11.700000000000001,10021.1991,0.00018769739678403674,1.0021199100000024,0.00239663999999995
2000-05-08,84.9673,9933.9172,11.700000000000001,10018.8845,-0.00023097036361641177,1.0018884500000025,0.002628099999999911
2000-05-09,81.3506,9933.9172,11.700000000000001,10015.2678,-0.0003609882916606466,1.0015267800000025,0.0029897699999998917
2000-05-10,76.6248,9933.9172,11.700000000000001,10010.542,-0.00047185957423923064,1.0010542000000024,0.0034623499999999474
2000-05-11,79.3253,9933.9172,11.700000000000001,10013.2425,0.00026976561309077773,1.0013242500000026,0.0031922999999998147
2000-05-12,83.0384,9933.9172,11.700000000000001,10016.9556,0.00037081894301471685,1.0016955600000026,0.002820989999999801
2000-05-15,77.92680000000001,9933.9172,11.700000000000001,10011.844,-0.000510294764608954,1.0011844000000025,0.003332149999999867
2000-05-16,81.54350000000001,9933.9172,11.700000000000001,10015.4607,0.00036124214480381944,1.0015460700000027,0.0029704799999996645
2000-05-17,78.2162,9933.9172,11.700000000000001,10012.1334,-0.0003322163702363934,1.0012133400000027,0.003303209999999668
2000-05-18,77.734,9933.9172,11.700000000000001,10011.6512,-4.8161563648396744e-05,1.0011651200000027,0.003351429999999711
2000-05-19,72.5259,9933.9172,11.700000000000001,10006.4431,-0.0005202039000319347,1.0006443100000026,0.003872239999999749
2000-05-22,69.3915,9933.9172,11.700000000000001,10003.3087,-0.00031323817750994465,1.0003308700000026,0.004185679999999747
2000-05-23,66.2089,9933.9172,11.700000000000001,10000.1261,-0.00031815473214380496,1.0000126100000026,0.004503939999999762
2000-05-24,67.6555,9933.9172,11.700000000000001,10001.5727,0.00014465817586062357,1.0001572700000028,0.004359279999999632
2000-05-25,67.33,9933.9172,11.700000000000001,10001.2472,-3.2544881666596304e-05,1.0001247200000025,0.0043918299999998744
2000-05-26,66.64290000000001,9933.9172,11.700000000000001,10000.5601,-6.870143155734976e-05,1.0000560100000027,0.004460539999999735
2000-05-30,67.5591,9933.9172,11.700000000000001,10001.4763,9.161486865116863e-05,1.0001476300000027,0.004368919999999665
2000-05-31,64.8104,9933.9172,11.700000000000001,9998.7276,-0.00027482942693168866,0.9998727600000027,0.004643789999999703
2000-06-01,68.7646,9933.9172,11.700000000000001,10002.6818,0.0003954703196433762,1.0002681800000026,0.004248369999999779
2000-06-02,71.41680000000001,9933.9172,11.700000000000001,10005.334,0.0002651488923701706,1.0005334000000028,0.003983149999999602
2000-06-05,70.4524,9933.9172,11.700000000000001,10004.3696,-9.638858632809999e-05,1.0004369600000027,0.004079589999999689
2000-06-06,71.658,9933.9172,11.700000000000001,10005.5752,0.00012050734311119804,1.0005575200000025,0.0039590299999998635
2000-06-07,74.5031,9933.9172,11.700000000000001,10008.4203,0.00028435146836947034,1.0008420300000027,0.0036745199999996814
2000-06-08,73.1529,9933.9172,11.700000000000001,10007.070099999999,-0.00013490640476010451,1.0007070100000026,0.003809539999999778
2000-06-09,73.8762,9933.9172,11.700000000000001,10007.7934,7.227889809646726e-05,1.000779340000003,0.003737209999999491
2000-06-12,70.35600000000001,9933.9172,11.700000000000001,10004.2732,-0.0003517458703734544,1.000427320000003,0.0040892299999995
2000-06-13,72.9118,9933.9172,11.700000000000001,10006.829,0.0002554708322040078,1.0006829000000028,0.0038336499999995777
2000-06-14,69.7773,9933.9172,11.700000000000001,10003.6945,-0.0003132360910733656,1.0003694500000029,0.004147099999999515
2000-06-15,71.27220000000001,9933.9172,11.700000000000001,10005.1894,0.0001494347913162386,1.0005189400000027,0.003997609999999652
2000-06-16,70.35600000000001,9933.9172,11.700000000000001,10004.2732,-9.157247937752189e-05,1.0004273200000027,0.004089229999999722
2000-06-19,74.5513,9933.9172,11.700000000000001,10008.468499999999,0.0004193508030148063,1.0008468500000027,0.003669699999999665
2000-06-20,78.11970000000001,9933.9172,11.700000000000001,10012.0369,0.0003565380657390982,1.0012036900000028,0.00331285999999964
2000-06-21,85.8352,9933.9172,11.700000000000001,10019.7524,0.0007706224095118674,1.0019752400000028,0.0025413099999995747
2000-06-22,82.9419,9933.9172,11.700000000000001,10016.8591,-0.0002887596304275153,1.0016859100000028,0.0028306399999995513
2000-06-23,79.7593,9933.9172,11.700000000000001,10013.6765,-0.00031772434534893534,1.0013676500000028,0.003148899999999566
2000-06-26,83.5206,9933.9172,11.700000000000001,10017.4378,0.00037561628838322925,1.0017437800000029,0.002772769999999536
2000-06-27,79.8557,9933.9172,11.700000000000001,10013.7729,-0.0003658520345392047,1.0013772900000029,0.003139259999999533
2000-06-28,84.00280000000001,9933.9172,11.700000000000001,10017.92,0.00041413960965708263,1.001792000000003,0.0027245499999994927
2000-06-29,79.08420000000001,9933.9172,11.700000000000001,10013.0014,-0.0004909801635469835,1.0013001400000028,0.0032164099999996143
2000-06-30,80.82020000000001,9933.9172,11.700000000000001,10014.7374,0.00017337458876220957,1.0014737400000029,0.0030428099999995073
2000-07-03,82.2668,9933.9172,11.700000000000001,10016.184,0.00014444712249761515,1.0016184000000028,0.0028981499999995997
2000-07-05,79.6628,9933.9172,11.700000000000001,10013.58,-0.00025997924958243157,1.0013580000000029,0.003158549999999538
2000-07-06,79.9522,9933.9172,11.700000000000001,10013.8694,2.890075277761639e-05,1.0013869400000028,0.003129609999999561
2000-07-07,84.00280000000001,9933.9172,11.700000000000001,10017.92,0.00040449898417893593,1.001792000000003,0.0027245499999994927
2000-07-10,88.1499,9933.9172,11.700000000000001,10022.0671,0.00041396816904115674,1.002206710000003,0.0023098399999994523
2000-07-11,87.8606,9933.9172,11.700000000000001,10021.7778,-2.8866300446184212e-05,1.002177780000003,0.0023387699999994904
2000-07-12,90.8503,9933.9172,11.700000000000001,10024.7675,0.000298320323964818,1.002476750000003,0.002039799999999481
2000-07-13,87.18549999999999,9933.9172,11.700000000000001,10021.1027,-0.0003655745632006324,1.0021102700000029,0.002406279999999539
2000-07-14,89.01790000000001,9933.9172,11.700000000000001,10022.9351,0.00018285412841856363,1.002293510000003,0.002223039999999399
2000-07-17,89.9824,9933.9172,11.700000000000001,10023.8996,9.622929714470096e-05,1.002389960000003,0.002126589999999373
2000-07-18,88.34280000000001,9933.9172,11.700000000000001,10022.26,-0.00016356907645009855,1.002226000000003,0.002290549999999447
2000-07-19,81.30239999999999,9933.9172,11.700000000000001,10015.2196,-0.0007024762877834156,1.001521960000003,0.002994589999999464
2000-07-20,85.06370000000001,9933.9172,11.700000000000001,10018.9809,0.0003755584151146074,1.001898090000003,0.002618459999999434
2000-07-21,82.65259999999999,9933.9172,11.700000000000001,10016.5698,-0.000240653218532505,1.0016569800000028,0.0028595699999995894
2000-07-24,75.13,9933.9172,11.700000000000001,10009.047199999999,-0.0007510155822005871,1.0009047200000027,0.0036118299999996495
2000-07-25,77.2517,9933.9172,11.700000000000001,10011.1689,0.00021197821906571157,1.0011168900000027,0.0033996599999996935
2000-07-26,77.2517,9933.9172,11.700000000000001,10011.1689,0.0,1.0011168900000027,0.0033996599999996935
2000-07-27,80.2415,9933.9172,11.700000000000001,10014.1587,0.0002986464447722881,1.0014158700000027,0.0031006799999997448
2000-07-28,74.5513,9933.9172,11.700000000000001,10008.468499999999,-0.0005682154807473694,1.0008468500000025,0.003669699999999887
2000-07-31,78.4091,9933.9172,11.700000000000001,10012.3263,0.0003854535786371738,1.0012326300000027,0.0032839199999996627
2000-08-01,76.0944,9933.9172,11.700000000000001,10010.0116,-0.0002311850343911237,1.0010011600000026,0.003515389999999785
2000-08-02,72.9118,9933.9172,11.700000000000001,10006.829,-0.00031794168949816903,1.0006829000000026,0.0038336499999997997
2000-08-03,74.06909999999999,9933.9172,11.700000000000001,10007.9863,0.00011565102191712917,1.0007986300000027,0.003717919999999708
2000-08-04,73.10459999999999,9933.9172,11.700000000000001,10007.0218,-9.637303360421345e-05,1.0007021800000027,0.003814369999999734
2000-08-07,73.9726,9933.9172,11.700000000000001,10007.889799999999,8.673909354306453e-05,1.0007889800000025,0.0037275699999999024
2000-08-08,72.14020000000001,9933.9172,11.700000000000001,10006.0574,-0.00018309554127982075,1.0006057400000026,0.00391080999999982
2000-08-09,73.2975,9933.9172,11.700000000000001,10007.2147,0.00011565994014794967,1.0007214700000027,0.0037950799999997287
2000-08-10,73.39399999999999,9933.9172,11.700000000000001,10007.3112,9.64304283379569e-06,1.0007311200000026,0.0037854299999997565
2000-08-11,73.5869,9933.9172,11.700000000000001,10007.5041,1.9275906998794667e-05,1.0007504100000026,0.0037661399999997514
2000-08-14,72.6224,9933.9172,11.700000000000001,10006.5396,-9.63776772272551e-05,1.0006539600000026,0.003862589999999777
2000-08-15,72.0437,9933.9172,11.700000000000001,10005.9609,-5.783218006749635e-05,1.0005960900000026,0.0039204599999997924
2000-08-16,74.8406,9933.9172,11.700000000000001,10008.7578,0.000279523378909019,1.0008757800000025,0.003640769999999849
2000-08-17,79.3735,9933.9172,11.700000000000001,10013.2907,0.00045289336504872324,1.0013290700000026,0.0031874799999997983
2000-08-18,77.1553,9933.9172,11.700000000000001,10011.0725,-0.00022152557700128028,1.0011072500000027,0.0034092999999997264
2000-08-21,77.92680000000001,9933.9172,11.700000000000001,10011.844,7.706467014378937e-05,1.0011844000000025,0.003332149999999867
2000-08-22,79.7593,9933.9172,11.700000000000001,10013.6765,0.00018303321545976026,1.0013676500000026,0.003148899999999788
2000-08-23,83.8099,9933.9172,11.700000000000001,10017.7271,0.0004045067763074339,1.0017727100000027,0.00274383999999972
2000-08-24,86.5827,9933.9172,11.700000000000001,10020.4999,0.00027678933278196816,1.0020499900000028,0.0024665599999995624
2000-08-25,87.66770000000001,9933.9172,11.700000000000001,10021.5849,0.00010827803111879142,1.0021584900000027,0.0023580599999997176
2000-08-28,89.59660000000001,9933.9172,11.700000000000001,10023.5138,0.0001924745456181043,1.0023513800000028,0.0021651699999996055
2000-08-29,91.3326,9933.9172,11.700000000000001,10025.2498,0.00017319275801264133,1.0025249800000027,0.0019915699999997205
2000-08-30,91.81479999999999,9933.9172,11.700000000000001,10025.732,4.809855211784786e-05,1.0025732000000027,0.0019433499999996773
2000-08-31,94.03299999999999,9933.9172,11.700000000000001,10027.9502,0.00022125067775591312,1.0027950200000026,0.001721529999999749
2000-09-01,97.8908,9933.9172,11.700000000000001,10031.807999999999,0.00038470474255047904,1.0031808000000026,0.0013357499999997469
2000-09-05,96.3477,9933.9172,11.700000000000001,10030.2649,-0.00015382072703140626,1.0030264900000028,0.0014900599999996267
2000-09-06,90.1752,9933.9172,11.700000000000001,10024.0924,-0.0006153875357769456,1.0024092400000026,0.0021073099999997513
2000-09-07,95.6725,9933.9172,11.700000000000001,10029.5897,0.0005484087516991476,1.0029589700000028,0.0015575799999996143
2000-09-08,90.8503,9933.9172,11.700000000000001,10024.7675,-0.00048079733510941747,1.0024767500000027,0.002039799999999703
2000-09-11,90.1752,9933.9172,11.700000000000001,10024.0924,-6.73432077102909e-05,1.0024092400000026,0.0021073099999997513
2000-09-12,89.1144,9933.9172,11.700000000000001,10023.0316,-0.00010582504207556909,1.0023031600000027,0.0022133899999996487
2000-09-13,89.5001,9933.9172,11.700000000000001,10023.4173,3.8481371244847296e-05,1.0023417300000026,0.0021748199999997997
2000-09-14,87.74,9933.9172,11.700000000000001,10021.6572,-0.00017559879503370457,1.0021657200000027,0.002350829999999693
2000-09-15,85.2325,9933.9172,11.700000000000001,10019.1497,-0.0002502081192718997,1.0019149700000027,0.002601579999999659
2000-09-18,93.599,9933.9172,11.700000000000001,10027.5162,0.0008350509025731867,1.0027516200000028,0.0017649299999995538
2000-09-19,92.4899,9933.9172,11.700000000000001,10026.4071,-0.00011060565526677113,1.002640710000003,0.0018758399999994069
2000-09-20,94.2018,9933.9172,11.700000000000001,10028.119,0.00017073912747878062,1.002811900000003,0.001704649999999308
2000-09-21,87.4748,9933.9172,11.700000000000001,10021.392,-0.0006708137388478086,1.0021392000000031,0.0023773499999992787
2000-09-22,80.5308,9933.9172,11.700000000000001,10014.448,-0.0006929177104337825,1.0014448000000031,0.0030717499999992626
2000-09-25,82.55610000000001,9933.9172,11.700000000000001,10016.4733,0.00020223780681671855,1.001647330000003,0.0028692199999993395
2000-09-26,79.3735,9933.9172,11.700000000000001,10013.2907,-0.00031773658299472096,1.001329070000003,0.003187479999999354
2000-09-27,75.5157,9933.9172,11.700000000000001,10009.4329,-0.00038526795192306285,1.000943290000003,0.0035732599999993564
2000-09-28,82.55610000000001,9933.9172,11.700000000000001,10016.4733,0.0007033765119699442,1.001647330000003,0.0028692199999993395
2000-09-29,39.735,9933.9172,11.700000000000001,9973.6522,-0.004275067552967915,0.997365220000003,0.007151329999999345
2000-10-02,37.4203,9933.9172,11.700000000000001,9971.3375,-0.00023208148365161385,0.9971337500000029,0.0073827999999994676
2000-10-03,34.4305,9933.9172,11.700000000000001,9968.3477,-0.000299839414722336,0.9968347700000031,0.007681779999999305
2000-10-04,36.4559,9933.9172,11.700000000000001,9970.3731,0.000203183121311179,0.9970373100000032,0.007479239999999221
2000-10-05,34.0448,9933.9172,11.700000000000001,9967.962,-0.00024182645682546688,0.9967962000000031,0.007720349999999265
2000-10-06,34.2377,9933.9172,11.700000000000001,9968.1549,1.9351999937411435e-05,0.9968154900000031,0.00770105999999926
2000-10-09,33.5625,9933.9172,11.700000000000001,9967.4797,-6.773570503004755e-05,0.9967479700000031,0.007768579999999248
2000-10-10,32.2123,9933.9172,11.700000000000001,9966.1295,-0.00013546052168034173,0.9966129500000032,0.007903599999999233
2000-10-11,30.2834,9933.9172,11.700000000000001,9964.2006,-0.00019354554844974725,0.9964200600000033,0.008096489999999124
2000-10-12,30.862099999999998,9933.9172,11.700000000000001,9964.7793,5.8077915452647844e-05,0.9964779300000033,0.008038619999999108
2000-10-13,34.0448,9933.9172,11.700000000000001,9967.962,0.0003193949313056166,0.9967962000000032,0.007720349999999154
2000-10-16,33.1768,9933.9172,11.700000000000001,9967.094,-8.707898364790356e-05,0.9967094000000032,0.007807149999999208
2000-10-17,31.055,9933.9172,11.700000000000001,9964.9722,-0.00021288050458834196,0.9964972200000033,0.008019329999999103
2000-10-18,31.055,9933.9172,11.700000000000001,9964.9722,0.0,0.9964972200000033,0.008019329999999103
2000-10-19,29.222600000000003,9933.9172,11.700000000000001,9963.139799999999,-0.0001838841055674667,0.9963139800000032,0.008202569999999243
2000-10-20,30.090600000000002,9933.9172,11.700000000000001,9964.0078,8.712113022846246e-05,0.9964007800000032,0.00811576999999919
